id,categoria,valor,quantidade,data,regiao,status
5095,D,100.53206242507127,37,2023-01-04 12:55:00,Norte,Inativo
5096,C,120.22126175785803,29,2023-01-04 12:56:00,Oeste,Inativo
5097,B,98.34200018565683,99,2023-01-04 12:57:00,Sul,Ativo
5098,C,111.8269516381728,84,2023-01-04 12:58:00,Norte,Ativo
5099,B,96.21467538126383,85,2023-01-04 12:59:00,Leste,Pendente
5100,C,111.98422342292731,34,2023-01-04 13:00:00,Leste,Ativo
5101,C,103.60525587803023,59,2023-01-04 13:01:00,Oeste,Ativo
5102,E,92.04016450221556,43,2023-01-04 13:02:00,Sul,Pendente
5103,C,105.16183953202673,33,2023-01-04 13:03:00,Oeste,Inativo
5104,D,89.14980184570533,19,2023-01-04 13:04:00,Norte,Ativo
5105,C,72.43623296333789,8,2023-01-04 13:05:00,Leste,Ativo
5106,B,99.60224412295723,31,2023-01-04 13:06:00,Leste,Ativo
5107,C,74.21251284220301,11,2023-01-04 13:07:00,Leste,Ativo
5108,A,111.94859071057776,8,2023-01-04 13:08:00,Leste,Ativo
5109,B,99.2501845655036,25,2023-01-04 13:09:00,Norte,Inativo
5110,A,128.46583896847667,20,2023-01-04 13:10:00,Leste,Ativo
5111,B,93.39525777951506,38,2023-01-04 13:11:00,Oeste,Ativo
5112,D,99.59945606312952,7,2023-01-04 13:12:00,Leste,Ativo
5113,D,70.60747897706973,77,2023-01-04 13:13:00,Norte,Ativo
5114,D,77.91813377658909,39,2023-01-04 13:14:00,Sul,Ativo
5115,A,66.42554475302947,74,2023-01-04 13:15:00,Sul,Inativo
5116,E,121.54987622292329,72,2023-01-04 13:16:00,Leste,Ativo
5117,B,90.80891370011761,20,2023-01-04 13:17:00,Sul,Inativo
5118,D,126.54159502786808,81,2023-01-04 13:18:00,Norte,Ativo
5119,B,46.3877773185233,11,2023-01-04 13:19:00,Leste,Ativo
5120,A,130.96148797088216,16,2023-01-04 13:20:00,Norte,Ativo
5121,E,98.63954218590243,42,2023-01-04 13:21:00,Sul,Ativo
5122,A,106.79694777930662,96,2023-01-04 13:22:00,Sul,Ativo
5123,B,78.74114539633662,90,2023-01-04 13:23:00,Leste,Ativo
5124,E,110.54579837674655,52,2023-01-04 13:24:00,Sul,Ativo
5125,E,92.52171707889579,37,2023-01-04 13:25:00,Leste,Ativo
5126,A,76.12091555909534,52,2023-01-04 13:26:00,Leste,Ativo
5127,D,75.8466729419613,9,2023-01-04 13:27:00,Oeste,Ativo
5128,B,75.492991268354,35,2023-01-04 13:28:00,Oeste,Ativo
5129,C,107.60479191593659,67,2023-01-04 13:29:00,Oeste,Ativo
5130,C,87.28736768276804,95,2023-01-04 13:30:00,Norte,Ativo
5131,A,67.19812488580325,7,2023-01-04 13:31:00,Sul,Ativo
5132,B,107.38599028075417,2,2023-01-04 13:32:00,Sul,Ativo
5133,B,56.54540953594672,25,2023-01-04 13:33:00,Oeste,Inativo
5134,A,126.58144193988191,76,2023-01-04 13:34:00,Leste,Ativo
5135,B,139.72821152546504,94,2023-01-04 13:35:00,Leste,Ativo
5136,D,73.75152648946523,94,2023-01-04 13:36:00,Leste,Inativo
5137,A,121.04901263228086,93,2023-01-04 13:37:00,Leste,Ativo
5138,D,106.98196004811008,41,2023-01-04 13:38:00,Norte,Ativo
5139,B,89.9992264690144,75,2023-01-04 13:39:00,Sul,Pendente
5140,A,90.93255158740325,52,2023-01-04 13:40:00,Oeste,Ativo
5141,B,113.08956625820215,87,2023-01-04 13:41:00,Norte,Ativo
5142,A,99.20098404793083,81,2023-01-04 13:42:00,Sul,Inativo
5143,B,48.11581685386309,77,2023-01-04 13:43:00,Norte,Ativo
5144,D,141.46028806007047,97,2023-01-04 13:44:00,Leste,Ativo
5145,D,108.66348371969609,65,2023-01-04 13:45:00,Norte,Ativo
5146,B,98.9597843836591,77,2023-01-04 13:46:00,Norte,Inativo
5147,A,85.63153520630313,38,2023-01-04 13:47:00,Leste,Ativo
5148,C,96.22078992667137,67,2023-01-04 13:48:00,Leste,Inativo
5149,D,125.38374517702383,80,2023-01-04 13:49:00,Oeste,Ativo
5150,D,105.23236869092403,42,2023-01-04 13:50:00,Oeste,Ativo
5151,C,107.5074924889601,71,2023-01-04 13:51:00,Sul,Ativo
5152,B,75.01658760706219,54,2023-01-04 13:52:00,Oeste,Ativo
5153,A,93.00739447546556,67,2023-01-04 13:53:00,Oeste,Inativo
5154,B,101.02103013486696,78,2023-01-04 13:54:00,Sul,Ativo
5155,E,113.93132686915084,64,2023-01-04 13:55:00,Norte,Ativo
5156,D,91.68367580242692,80,2023-01-04 13:56:00,Norte,Ativo
5157,E,118.55737530950427,4,2023-01-04 13:57:00,Norte,Inativo
5158,D,77.11293583309116,31,2023-01-04 13:58:00,Leste,Ativo
5159,D,101.39072646173923,13,2023-01-04 13:59:00,Sul,Ativo
5160,E,98.04770242203092,27,2023-01-04 14:00:00,Norte,Inativo
5161,E,69.68947077228822,59,2023-01-04 14:01:00,Oeste,Ativo
5162,B,99.04583686648208,65,2023-01-04 14:02:00,Oeste,Ativo
5163,E,88.34790958867725,64,2023-01-04 14:03:00,Oeste,Inativo
5164,B,128.27549454985854,25,2023-01-04 14:04:00,Sul,Ativo
5165,B,91.79487928157826,37,2023-01-04 14:05:00,Sul,Inativo
5166,B,107.0174106918543,75,2023-01-04 14:06:00,Oeste,Ativo
5167,D,75.37916034369317,73,2023-01-04 14:07:00,Leste,Ativo
5168,D,104.73137786826447,71,2023-01-04 14:08:00,Leste,Ativo
5169,E,91.69907382780902,14,2023-01-04 14:09:00,Norte,Ativo
5170,D,84.47447032064048,94,2023-01-04 14:10:00,Norte,Ativo
5171,E,156.67784463874884,24,2023-01-04 14:11:00,Norte,Ativo
5172,D,92.93101942500262,67,2023-01-04 14:12:00,Norte,Ativo
5173,A,95.7610214135212,48,2023-01-04 14:13:00,Norte,Ativo
5174,A,118.03986905500275,91,2023-01-04 14:14:00,Sul,Ativo
5175,E,84.6314663694799,65,2023-01-04 14:15:00,Sul,Ativo
5176,D,108.0654455482174,38,2023-01-04 14:16:00,Leste,Ativo
5177,D,110.2064082488836,90,2023-01-04 14:17:00,Leste,Ativo
5178,B,104.89400852923414,70,2023-01-04 14:18:00,Sul,Inativo
5179,C,145.92678631858718,59,2023-01-04 14:19:00,Leste,Ativo
5180,E,83.91461900942663,12,2023-01-04 14:20:00,Oeste,Pendente
5181,C,130.75201203147958,54,2023-01-04 14:21:00,Leste,Ativo
5182,C,109.44280804851132,51,2023-01-04 14:22:00,Oeste,Ativo
5183,E,118.18899226379871,38,2023-01-04 14:23:00,Oeste,Ativo
5184,D,106.82468743366854,46,2023-01-04 14:24:00,Norte,Ativo
5185,E,137.56554703488374,99,2023-01-04 14:25:00,Leste,Pendente
5186,C,93.59844153455742,10,2023-01-04 14:26:00,Oeste,Ativo
5187,D,109.94440476886737,9,2023-01-04 14:27:00,Leste,Ativo
5188,A,126.10945881141353,87,2023-01-04 14:28:00,Leste,Ativo
5189,E,88.82314605857484,94,2023-01-04 14:29:00,Sul,Inativo
5190,E,120.00873354593384,52,2023-01-04 14:30:00,Sul,Ativo
5191,D,99.62723488811322,51,2023-01-04 14:31:00,Norte,Ativo
5192,A,75.30232745331244,22,2023-01-04 14:32:00,Leste,Inativo
5193,A,70.96820842900226,73,2023-01-04 14:33:00,Sul,Pendente
5194,D,98.1836033324923,83,2023-01-04 14:34:00,Oeste,Ativo
5195,B,119.81770243208695,72,2023-01-04 14:35:00,Oeste,Ativo
5196,E,58.42060870064966,68,2023-01-04 14:36:00,Norte,Ativo
5197,E,104.00900078257693,5,2023-01-04 14:37:00,Oeste,Ativo
5198,C,117.84754269769816,83,2023-01-04 14:38:00,Leste,Ativo
5199,D,74.44100229357605,82,2023-01-04 14:39:00,Oeste,Inativo
5200,C,87.32066748739994,29,2023-01-04 14:40:00,Norte,Ativo
5201,C,111.447338831553,83,2023-01-04 14:41:00,Norte,Inativo
5202,A,116.97075894683975,6,2023-01-04 14:42:00,Oeste,Ativo
5203,E,132.08196444398072,69,2023-01-04 14:43:00,Leste,Inativo
5204,C,88.2731839739988,58,2023-01-04 14:44:00,Sul,Ativo
5205,A,83.68846291123643,43,2023-01-04 14:45:00,Leste,Pendente
5206,D,133.0537092936389,69,2023-01-04 14:46:00,Leste,Ativo
5207,C,84.90116267640495,72,2023-01-04 14:47:00,Leste,Ativo
5208,E,110.14571015201277,91,2023-01-04 14:48:00,Oeste,Ativo
5209,C,143.66229712864245,37,2023-01-04 14:49:00,Sul,Pendente
5210,D,115.0541738721237,58,2023-01-04 14:50:00,Leste,Ativo
5211,C,115.66540433873459,37,2023-01-04 14:51:00,Sul,Inativo
5212,E,125.56132209530855,82,2023-01-04 14:52:00,Norte,Ativo
5213,A,110.49735155770617,26,2023-01-04 14:53:00,Sul,Inativo
5214,E,115.76140803205921,42,2023-01-04 14:54:00,Oeste,Pendente
5215,A,93.14820771725407,16,2023-01-04 14:55:00,Norte,Ativo
5216,B,123.1992493368282,22,2023-01-04 14:56:00,Norte,Ativo
5217,E,108.26963231759125,23,2023-01-04 14:57:00,Leste,Ativo
5218,E,70.43861818814918,47,2023-01-04 14:58:00,Sul,Ativo
5219,D,104.85887824701632,67,2023-01-04 14:59:00,Norte,Ativo
5220,C,56.60703835630889,3,2023-01-04 15:00:00,Norte,Ativo
5221,A,114.27825931317724,12,2023-01-04 15:01:00,Sul,Ativo
5222,A,95.32896912847237,23,2023-01-04 15:02:00,Sul,Ativo
5223,D,138.11105334287464,11,2023-01-04 15:03:00,Norte,Ativo
5224,D,109.79262529380304,52,2023-01-04 15:04:00,Norte,Ativo
5225,C,118.48363182047869,50,2023-01-04 15:05:00,Sul,Ativo
5226,C,79.01553499905962,57,2023-01-04 15:06:00,Oeste,Inativo
5227,E,113.69149450071694,64,2023-01-04 15:07:00,Sul,Ativo
5228,B,87.18683954794474,46,2023-01-04 15:08:00,Oeste,Ativo
5229,C,121.81035349485337,29,2023-01-04 15:09:00,Norte,Ativo
5230,D,77.63295547999036,70,2023-01-04 15:10:00,Leste,Ativo
5231,C,102.19614705713866,46,2023-01-04 15:11:00,Sul,Ativo
5232,A,76.84235136166822,16,2023-01-04 15:12:00,Norte,Ativo
5233,B,102.51619906970588,98,2023-01-04 15:13:00,Norte,Ativo
5234,E,140.4497381200116,51,2023-01-04 15:14:00,Leste,Ativo
5235,A,114.42536160513055,11,2023-01-04 15:15:00,Sul,Ativo
5236,A,99.34742996181286,11,2023-01-04 15:16:00,Norte,Ativo
5237,B,50.756817532299074,63,2023-01-04 15:17:00,Oeste,Inativo
5238,E,89.28625763712867,53,2023-01-04 15:18:00,Leste,Ativo
5239,D,109.49307291514691,89,2023-01-04 15:19:00,Oeste,Ativo
5240,E,89.78284648795233,58,2023-01-04 15:20:00,Sul,Ativo
5241,C,128.5430049592688,19,2023-01-04 15:21:00,Oeste,Inativo
5242,A,101.43076324901207,32,2023-01-04 15:22:00,Leste,Ativo
5243,C,121.57190232223746,50,2023-01-04 15:23:00,Norte,Ativo
5244,D,104.0980171595425,72,2023-01-04 15:24:00,Leste,Ativo
5245,C,94.480357137865,55,2023-01-04 15:25:00,Norte,Pendente
5246,E,90.57346992859215,76,2023-01-04 15:26:00,Norte,Ativo
5247,C,79.75691923355441,41,2023-01-04 15:27:00,Oeste,Ativo
5248,D,121.93226366924105,99,2023-01-04 15:28:00,Leste,Ativo
5249,D,91.43976135891596,70,2023-01-04 15:29:00,Leste,Ativo
5250,D,110.44593683233182,21,2023-01-04 15:30:00,Norte,Ativo
5251,E,89.48510033463907,26,2023-01-04 15:31:00,Leste,Ativo
5252,D,78.33942190815364,1,2023-01-04 15:32:00,Sul,Inativo
5253,A,111.10281621251139,81,2023-01-04 15:33:00,Sul,Ativo
5254,D,85.06592207438209,99,2023-01-04 15:34:00,Oeste,Pendente
5255,C,91.99025510265726,27,2023-01-04 15:35:00,Oeste,Ativo
5256,C,75.02623029142822,50,2023-01-04 15:36:00,Leste,Ativo
5257,C,90.13753496841062,66,2023-01-04 15:37:00,Oeste,Ativo
5258,E,100.48214336575789,65,2023-01-04 15:38:00,Leste,Ativo
5259,C,94.2501803975094,10,2023-01-04 15:39:00,Oeste,Pendente
5260,E,116.3645323291923,95,2023-01-04 15:40:00,Sul,Ativo
5261,E,102.91041486131026,37,2023-01-04 15:41:00,Norte,Inativo
5262,D,161.74627622224688,69,2023-01-04 15:42:00,Norte,Ativo
5263,A,108.48501175337707,41,2023-01-04 15:43:00,Sul,Ativo
5264,D,65.29024929664709,46,2023-01-04 15:44:00,Norte,Ativo
5265,D,95.7423516817871,77,2023-01-04 15:45:00,Leste,Inativo
5266,E,97.47503704500824,45,2023-01-04 15:46:00,Leste,Ativo
5267,E,87.72737523239431,88,2023-01-04 15:47:00,Sul,Pendente
5268,C,101.45221668472438,27,2023-01-04 15:48:00,Sul,Inativo
5269,C,87.13205875599249,65,2023-01-04 15:49:00,Sul,Ativo
5270,D,106.65639597886391,84,2023-01-04 15:50:00,Sul,Pendente
5271,B,61.82624574458353,8,2023-01-04 15:51:00,Norte,Ativo
5272,B,122.8831694358383,67,2023-01-04 15:52:00,Norte,Pendente
5273,C,68.4341924769918,49,2023-01-04 15:53:00,Norte,Inativo
5274,B,94.72888895966929,96,2023-01-04 15:54:00,Leste,Ativo
5275,C,85.34586421805652,89,2023-01-04 15:55:00,Oeste,Ativo
5276,E,106.11840142094826,89,2023-01-04 15:56:00,Leste,Inativo
5277,D,96.33517778529342,14,2023-01-04 15:57:00,Oeste,Ativo
5278,A,105.03301331359279,62,2023-01-04 15:58:00,Sul,Ativo
5279,D,122.22384822908555,43,2023-01-04 15:59:00,Sul,Ativo
5280,C,115.37230875333924,27,2023-01-04 16:00:00,Norte,Ativo
5281,C,100.72614683483118,96,2023-01-04 16:01:00,Norte,Pendente
5282,D,109.19015533277323,27,2023-01-04 16:02:00,Oeste,Ativo
5283,C,139.20015037631185,68,2023-01-04 16:03:00,Oeste,Pendente
5284,B,116.0847658936535,75,2023-01-04 16:04:00,Norte,Ativo
5285,B,94.12924131425565,48,2023-01-04 16:05:00,Sul,Ativo
5286,C,125.55728674780259,67,2023-01-04 16:06:00,Norte,Ativo
5287,C,107.82620641638887,25,2023-01-04 16:07:00,Sul,Pendente
5288,B,80.7445029746587,64,2023-01-04 16:08:00,Sul,Ativo
5289,C,96.3855541963644,24,2023-01-04 16:09:00,Leste,Ativo
5290,C,70.55485273034054,9,2023-01-04 16:10:00,Leste,Inativo
5291,D,54.29959792135877,8,2023-01-04 16:11:00,Oeste,Inativo
5292,A,81.01919417568868,95,2023-01-04 16:12:00,Sul,Inativo
5293,B,102.45162137360946,59,2023-01-04 16:13:00,Norte,Pendente
5294,D,102.51017748964375,17,2023-01-04 16:14:00,Sul,Pendente
5295,A,71.76848629749874,43,2023-01-04 16:15:00,Oeste,Inativo
5296,C,52.42476145482597,95,2023-01-04 16:16:00,Sul,Ativo
5297,C,129.41524948641435,68,2023-01-04 16:17:00,Sul,Ativo
5298,D,101.90586238320468,4,2023-01-04 16:18:00,Oeste,Ativo
5299,C,131.11423955832498,8,2023-01-04 16:19:00,Sul,Inativo
5300,E,129.97182193671406,42,2023-01-04 16:20:00,Leste,Ativo
5301,D,114.69419335145992,49,2023-01-04 16:21:00,Oeste,Inativo
5302,A,101.18287163383584,6,2023-01-04 16:22:00,Leste,Ativo
5303,D,92.0469837160912,73,2023-01-04 16:23:00,Oeste,Pendente
5304,B,114.37193046500074,42,2023-01-04 16:24:00,Sul,Ativo
5305,D,96.80284268328523,72,2023-01-04 16:25:00,Leste,Inativo
5306,C,88.20761474879026,32,2023-01-04 16:26:00,Leste,Ativo
5307,C,58.041906314222715,15,2023-01-04 16:27:00,Norte,Pendente
5308,E,98.3378938316679,82,2023-01-04 16:28:00,Leste,Ativo
5309,E,121.9334177499226,87,2023-01-04 16:29:00,Leste,Ativo
5310,E,125.18633159790102,69,2023-01-04 16:30:00,Sul,Ativo
5311,A,101.0655742112974,27,2023-01-04 16:31:00,Leste,Ativo
5312,E,82.22579298786547,97,2023-01-04 16:32:00,Leste,Ativo
5313,A,118.054877110376,66,2023-01-04 16:33:00,Leste,Pendente
5314,E,99.69269104706517,59,2023-01-04 16:34:00,Sul,Ativo
5315,A,92.68649330546783,28,2023-01-04 16:35:00,Oeste,Ativo
5316,D,70.88170161068389,24,2023-01-04 16:36:00,Sul,Ativo
5317,D,142.0752295389159,51,2023-01-04 16:37:00,Leste,Ativo
5318,C,114.76796898121074,21,2023-01-04 16:38:00,Oeste,Pendente
5319,A,116.92497017145,31,2023-01-04 16:39:00,Sul,Ativo
5320,B,82.74381472783789,75,2023-01-04 16:40:00,Sul,Inativo
5321,C,101.59499334976996,50,2023-01-04 16:41:00,Oeste,Inativo
5322,D,98.37012268081016,92,2023-01-04 16:42:00,Norte,Inativo
5323,A,115.64189222039123,40,2023-01-04 16:43:00,Leste,Ativo
5324,E,127.19436912289612,68,2023-01-04 16:44:00,Norte,Inativo
5325,B,71.31568805286061,16,2023-01-04 16:45:00,Leste,Ativo
5326,D,78.50644804033787,76,2023-01-04 16:46:00,Leste,Ativo
5327,C,112.91475700755811,86,2023-01-04 16:47:00,Norte,Ativo
5328,A,89.83941281115105,99,2023-01-04 16:48:00,Norte,Ativo
5329,B,116.2974823574954,63,2023-01-04 16:49:00,Leste,Pendente
5330,A,92.5388131123598,56,2023-01-04 16:50:00,Oeste,Ativo
5331,E,75.02450738650006,80,2023-01-04 16:51:00,Oeste,Inativo
5332,C,64.81301022432743,24,2023-01-04 16:52:00,Norte,Ativo
5333,A,109.68255840078459,99,2023-01-04 16:53:00,Norte,Pendente
5334,D,110.17301087094839,28,2023-01-04 16:54:00,Sul,Ativo
5335,C,119.40431484542435,93,2023-01-04 16:55:00,Oeste,Pendente
5336,D,106.55747212620916,85,2023-01-04 16:56:00,Oeste,Inativo
5337,A,24.85129357481628,89,2023-01-04 16:57:00,Leste,Ativo
5338,C,110.06868215693822,31,2023-01-04 16:58:00,Sul,Ativo
5339,D,70.85085070982879,15,2023-01-04 16:59:00,Leste,Inativo
5340,E,62.64564003680637,42,2023-01-04 17:00:00,Sul,Ativo
5341,E,60.23690762157008,99,2023-01-04 17:01:00,Oeste,Ativo
5342,A,58.39624054716256,50,2023-01-04 17:02:00,Leste,Inativo
5343,C,105.57956203831297,86,2023-01-04 17:03:00,Sul,Ativo
5344,B,85.37631518171919,5,2023-01-04 17:04:00,Leste,Ativo
5345,C,69.61789417514872,48,2023-01-04 17:05:00,Sul,Ativo
5346,E,100.4616511140481,13,2023-01-04 17:06:00,Norte,Ativo
5347,D,77.88133550840088,32,2023-01-04 17:07:00,Leste,Ativo
5348,B,119.62141847757428,67,2023-01-04 17:08:00,Norte,Inativo
5349,A,129.00438747667417,79,2023-01-04 17:09:00,Sul,Inativo
5350,B,95.64795528441374,91,2023-01-04 17:10:00,Leste,Ativo
5351,A,127.54548773016936,91,2023-01-04 17:11:00,Sul,Ativo
5352,B,127.51181521304815,30,2023-01-04 17:12:00,Sul,Ativo
5353,A,101.69215487425889,6,2023-01-04 17:13:00,Norte,Pendente
5354,A,134.66906933209603,25,2023-01-04 17:14:00,Leste,Ativo
5355,B,87.56675989904966,28,2023-01-04 17:15:00,Oeste,Pendente
5356,B,60.89489681816856,62,2023-01-04 17:16:00,Sul,Ativo
5357,A,68.91243841752798,22,2023-01-04 17:17:00,Norte,Ativo
5358,E,86.64630690613555,68,2023-01-04 17:18:00,Oeste,Ativo
5359,B,110.68604099460332,15,2023-01-04 17:19:00,Norte,Ativo
5360,C,76.90354264547436,26,2023-01-04 17:20:00,Norte,Ativo
5361,D,86.48398293143009,63,2023-01-04 17:21:00,Norte,Inativo
5362,A,75.01047022916198,18,2023-01-04 17:22:00,Sul,Pendente
5363,A,86.94196029643102,73,2023-01-04 17:23:00,Oeste,Pendente
5364,D,126.85418877888189,63,2023-01-04 17:24:00,Sul,Ativo
5365,E,107.15151781658602,62,2023-01-04 17:25:00,Sul,Ativo
5366,D,88.46021466815668,68,2023-01-04 17:26:00,Leste,Ativo
5367,B,124.40942246373446,48,2023-01-04 17:27:00,Oeste,Ativo
5368,D,100.51330475995158,50,2023-01-04 17:28:00,Leste,Ativo
5369,A,102.67311002112494,63,2023-01-04 17:29:00,Norte,Ativo
5370,D,122.85550533335105,69,2023-01-04 17:30:00,Oeste,Inativo
5371,C,93.14757740304574,6,2023-01-04 17:31:00,Oeste,Ativo
5372,B,118.32480925939865,58,2023-01-04 17:32:00,Sul,Inativo
5373,D,116.8985728353117,51,2023-01-04 17:33:00,Norte,Pendente
5374,A,97.08910052720458,12,2023-01-04 17:34:00,Sul,Ativo
5375,B,72.07613367908229,95,2023-01-04 17:35:00,Leste,Inativo
5376,A,100.25383528225417,47,2023-01-04 17:36:00,Norte,Ativo
5377,E,122.74506493283366,9,2023-01-04 17:37:00,Sul,Ativo
5378,C,116.39536138950976,7,2023-01-04 17:38:00,Sul,Ativo
5379,E,134.20500782234626,29,2023-01-04 17:39:00,Sul,Ativo
5380,C,90.19199586853675,78,2023-01-04 17:40:00,Norte,Ativo
5381,D,115.58600945464471,51,2023-01-04 17:41:00,Leste,Ativo
5382,B,79.8742449232411,84,2023-01-04 17:42:00,Oeste,Inativo
5383,D,104.03167921280725,55,2023-01-04 17:43:00,Sul,Inativo
5384,C,122.10824810429965,96,2023-01-04 17:44:00,Norte,Ativo
5385,C,118.12849174802085,59,2023-01-04 17:45:00,Oeste,Ativo
5386,C,102.06146083848175,56,2023-01-04 17:46:00,Sul,Ativo
5387,A,94.63895674877419,22,2023-01-04 17:47:00,Norte,Ativo
5388,B,80.10338017261452,18,2023-01-04 17:48:00,Leste,Ativo
5389,D,95.48453454568396,58,2023-01-04 17:49:00,Sul,Ativo
5390,D,73.79592316922539,40,2023-01-04 17:50:00,Norte,Ativo
5391,E,93.13611903471157,89,2023-01-04 17:51:00,Sul,Ativo
5392,C,63.87553569320207,31,2023-01-04 17:52:00,Norte,Ativo
5393,C,73.62665543942683,56,2023-01-04 17:53:00,Leste,Ativo
5394,C,117.0561180111355,35,2023-01-04 17:54:00,Leste,Ativo
5395,D,114.82788183003977,26,2023-01-04 17:55:00,Norte,Inativo
5396,E,94.22304322536061,68,2023-01-04 17:56:00,Oeste,Inativo
5397,A,101.29537579239263,84,2023-01-04 17:57:00,Leste,Ativo
5398,B,103.97791344698351,34,2023-01-04 17:58:00,Sul,Ativo
5399,A,109.20656780022364,76,2023-01-04 17:59:00,Leste,Ativo
5400,D,107.06633414503386,16,2023-01-04 18:00:00,Sul,Ativo
5401,C,73.26448243449505,42,2023-01-04 18:01:00,Leste,Inativo
5402,B,51.13832756302092,5,2023-01-04 18:02:00,Leste,Ativo
5403,D,79.66222901741776,61,2023-01-04 18:03:00,Sul,Inativo
5404,D,96.91339248240578,44,2023-01-04 18:04:00,Leste,Ativo
5405,D,119.20367338748699,35,2023-01-04 18:05:00,Sul,Inativo
5406,B,104.68719381457964,91,2023-01-04 18:06:00,Sul,Ativo
5407,B,110.68753125680095,1,2023-01-04 18:07:00,Leste,Ativo
5408,E,82.06236757131255,98,2023-01-04 18:08:00,Leste,Ativo
5409,E,98.58542200957984,43,2023-01-04 18:09:00,Sul,Inativo
5410,A,101.30969718914423,32,2023-01-04 18:10:00,Norte,Ativo
5411,B,84.88646322542203,63,2023-01-04 18:11:00,Leste,Ativo
5412,B,78.60880188245356,33,2023-01-04 18:12:00,Oeste,Inativo
5413,B,95.46644445807924,95,2023-01-04 18:13:00,Leste,Ativo
5414,E,113.22472696229717,77,2023-01-04 18:14:00,Norte,Ativo
5415,D,81.90097022173713,66,2023-01-04 18:15:00,Norte,Pendente
5416,C,95.83614534438524,30,2023-01-04 18:16:00,Leste,Ativo
5417,E,127.09979268683215,10,2023-01-04 18:17:00,Leste,Ativo
5418,B,89.6131737823774,23,2023-01-04 18:18:00,Oeste,Ativo
5419,E,100.14565974100839,97,2023-01-04 18:19:00,Leste,Ativo
5420,A,97.88583838048623,39,2023-01-04 18:20:00,Norte,Ativo
5421,B,96.24416743687723,45,2023-01-04 18:21:00,Oeste,Ativo
5422,A,133.36956328668018,29,2023-01-04 18:22:00,Leste,Ativo
5423,B,106.11506618068121,30,2023-01-04 18:23:00,Oeste,Ativo
5424,E,68.59635800525285,34,2023-01-04 18:24:00,Oeste,Inativo
5425,D,130.56839693146182,52,2023-01-04 18:25:00,Norte,Inativo
5426,C,105.49626922394975,81,2023-01-04 18:26:00,Norte,Inativo
5427,A,92.52851272694063,22,2023-01-04 18:27:00,Sul,Ativo
5428,E,126.9888501127765,5,2023-01-04 18:28:00,Norte,Inativo
5429,D,84.42620073749877,11,2023-01-04 18:29:00,Sul,Ativo
5430,E,134.31400185761208,86,2023-01-04 18:30:00,Norte,Ativo
5431,A,101.86605285135121,32,2023-01-04 18:31:00,Norte,Ativo
5432,C,120.11117694012356,24,2023-01-04 18:32:00,Sul,Inativo
5433,E,161.350042231733,11,2023-01-04 18:33:00,Sul,Ativo
5434,B,103.60183077622172,11,2023-01-04 18:34:00,Sul,Ativo
5435,D,98.06336199919653,17,2023-01-04 18:35:00,Oeste,Inativo
5436,E,78.65940790811841,32,2023-01-04 18:36:00,Sul,Inativo
5437,D,97.58859086461571,83,2023-01-04 18:37:00,Oeste,Ativo
5438,B,79.27656449465337,27,2023-01-04 18:38:00,Oeste,Ativo
5439,C,96.26063141064114,32,2023-01-04 18:39:00,Sul,Ativo
5440,C,157.89368260946668,61,2023-01-04 18:40:00,Sul,Ativo
5441,B,102.39195909149717,25,2023-01-04 18:41:00,Sul,Inativo
5442,D,88.92624968151794,64,2023-01-04 18:42:00,Norte,Pendente
5443,E,95.80563846354336,64,2023-01-04 18:43:00,Norte,Ativo
5444,B,91.76257201513731,28,2023-01-04 18:44:00,Sul,Ativo
5445,A,120.96803746283254,40,2023-01-04 18:45:00,Leste,Ativo
5446,D,98.19550804199682,91,2023-01-04 18:46:00,Sul,Ativo
5447,C,132.17776186826276,14,2023-01-04 18:47:00,Leste,Ativo
5448,B,93.67801431897898,42,2023-01-04 18:48:00,Norte,Ativo
5449,C,94.96841445946207,39,2023-01-04 18:49:00,Norte,Ativo
5450,D,82.06431228555172,2,2023-01-04 18:50:00,Leste,Ativo
5451,C,92.33236195477463,81,2023-01-04 18:51:00,Norte,Inativo
5452,B,65.32859543157093,1,2023-01-04 18:52:00,Sul,Ativo
5453,D,57.40379632280266,32,2023-01-04 18:53:00,Leste,Ativo
5454,A,112.49346707397893,83,2023-01-04 18:54:00,Leste,Ativo
5455,B,65.09118740158127,64,2023-01-04 18:55:00,Oeste,Ativo
5456,E,108.1193099836604,78,2023-01-04 18:56:00,Norte,Inativo
5457,B,89.99006300310428,31,2023-01-04 18:57:00,Leste,Ativo
5458,D,118.79057944326837,58,2023-01-04 18:58:00,Leste,Pendente
5459,B,65.53191158572281,82,2023-01-04 18:59:00,Leste,Ativo
5460,A,111.96501627362731,78,2023-01-04 19:00:00,Norte,Ativo
5461,A,106.63199908558123,14,2023-01-04 19:01:00,Leste,Ativo
5462,E,107.25032450563533,88,2023-01-04 19:02:00,Leste,Inativo
5463,C,122.47797733782679,69,2023-01-04 19:03:00,Sul,Inativo
5464,D,101.40574134178269,16,2023-01-04 19:04:00,Sul,Ativo
5465,D,51.04322233201568,69,2023-01-04 19:05:00,Oeste,Ativo
